ISBN13,Title,Author,author_id,Cover,,,,,,
9780451522276,Ethan Frome (Signet Classics),Edith Wharton,2769,,,,,,,
9780760700150,The Age Of Innocence,Edith Wharton,2769,http://www.openisbn.com/cover/076070015X_72.jpg,,,,,,
9780606006132,Ethan Frome,Edith Wharton,2769,http://www.openisbn.com/cover/0606006133_72.jpg,,,,,,
9780486266909,Ethan Frome (Dover Thrift Editions),Edith Wharton,2769,http://www.openisbn.com/cover/0486266907_72.jpg,,,,,,
9780735100008,The Fruit Of The Tree,Edith Wharton,2769,,,,,,,
9780451526120,The Age Of Innocence (Signet Classics),Edith Wharton,2769,http://www.openisbn.com/cover/0451526120_72.jpg,,,,,,
9780684801230,House Of Mirth,Edith Wharton,2769,http://www.openisbn.com/cover/068480123X_72.jpg,,,,,,
9780553213201,The House Of Mirth (Bantam Classics),Edith Wharton,2769,http://www.openisbn.com/cover/0553213202_72.jpg,,,,,,
9780425064504,Summer,Edith Wharton,2769,http://www.openisbn.com/cover/0425064506_72.jpg,,,,,,
9780486298030,The Age Of Innocence (Dover Thrift Editions),Edith Wharton,2769,,,,,,,
9780029639009,Dutch For Travellers,Editions Berlitz SA,2770,http://www.openisbn.com/cover/002963900X_72.jpg,,,,,,
9780964447240,The Great Adventure,Editor-Peace Corps,2771,http://www.openisbn.com/cover/096444724X_72.jpg,,,,,,
9780786888917,The Don't Sweat Guide To Holidays: Enjoying The Festivities And Letting Go Of The Tension (Don't Sweat Guides),Editors Of Don't Sweat Press,2772,http://www.openisbn.com/cover/0786888911_72.jpg,,,,,,
9780714832524,The Pre-Raphaelite Vision (Phaidon Miniature Editions),Editors Of Phaidon Press,2773,http://www.openisbn.com/cover/0714832529_72.jpg,,,,,,
9780714836256,The Art Book,Editors Of Phaidon Press,2773,http://www.openisbn.com/cover/0714836257_72.jpg,,,,,,
9780714835426,The 20th Century Art Book,Editors Of Phaidon Press,2773,http://www.openisbn.com/cover/0714835420_72.jpg,,,,,,
9780425060735,Great Entertainers,Editors Of Reader's Digest,2774,http://www.openisbn.com/cover/042506073X_72.jpg,,,,,,
9780553213607,Cyrano De Bergerac (Bantam Classics Reissue),Edmond Rostand,2775,,,,,,,
9782070374878,Cyrano De Bergerac,Edmond Rostand,2775,,,,,,,
9780531150016,The Angel's Dictionary: A Modern Tribute To Ambrose Bierce,Edmund H Volkart,2776,http://www.openisbn.com/cover/0531150011_72.jpg,,,,,,
9781572242234,The Anxiety and Phobia Workbook,Edmund J Bourne,2777,http://www.openisbn.com/cover/157224223X_72.jpg,,,,,,
9781557832306,Cyrano De Bergerac: By Edmund Rostand Translated By Anthony Burgess,Edmund Rostand,2778,,,,,,,
9780375707407,A Boy's Own Story,Edmund White,2779,http://www.openisbn.com/cover/0375707409_72.jpg,,,,,,
9780771076008,Remembering Peter Gzowski: A Book Of Tributes,Edna Barker,2780,,,,,,,
9780786860470,Suitable For Framing,Edna Buchanan,2781,http://www.openisbn.com/cover/0786860472_72.jpg,,,,,,
9780380722600,Contents Under Pressure (Avon Twilight Mystery) (1st In Britt Montero Mystery Series),Edna Buchanan,2781,http://www.openisbn.com/cover/0380722607_72.jpg,,,,,,
9780060956691,So Big (Perennial Classics),Edna Ferber,2782,http://www.openisbn.com/cover/0060956690_72.jpg,,,,,,
9780618045679,Wild Decembers,Edna O'Brien,2783,http://www.openisbn.com/cover/0618045678_72.jpg,,,,,,
9780942237085,Christmas Keepsakes,Eds Leisure Arts,2784,http://www.openisbn.com/cover/0942237080_72.jpg,,,,,,
9780791423547,Native American Postcolonial Psychology,Eduardo Duran,2785,,,,,,,
9780393029604,The Book Of Embraces,Eduardo Galeano,2786,http://www.openisbn.com/cover/0393029603_72.jpg,,,,,,
9789682321559,Patas Arriba. La Escuela Del Mundo Al Reves,Eduardo Galeano,2786,,,,,,,
9782020482363,Sans Nouvelles De Gurb,Eduardo Mendoza,2787,http://www.openisbn.com/cover/2020482363_72.jpg,,,,,,
9780895861689,Scrap Fabric Crafts,Edward A Baldwin,2788,,,,,,,
9780805009217,The Fool's Progress,Edward Abbey,2789,http://www.openisbn.com/cover/0805009213_72.jpg,,,,,,
9780871567864,The Best Of Edward Abbey,Edward Abbey,2789,,,,,,,
9780380007417,Monkey Wrench Gang,Edward Abbey,2789,http://www.openisbn.com/cover/038000741X_72.jpg,,,,,,
9780345326492,Desert Solitaire: A Season In The Wilderness,Edward Abbey,2789,http://www.openisbn.com/cover/0345326490_72.jpg,,,,,,
9780345278661,Desert Solitaire,Edward Abbey,2789,http://www.openisbn.com/cover/0345278666_72.jpg,,,,,,
9780060956448,The Monkey Wrench Gang (Perennial Classics),Edward Abbey,2789,,,,,,,
9780451158710,Who's Afraid Of Virginia Woolf?,Edward Albee,2790,http://www.openisbn.com/cover/0451158717_72.jpg,,,,,,
9780345431059,Slaves In The Family,Edward Ball,2791,http://www.openisbn.com/cover/0345431057_72.jpg,,,,,,
9780486290386,Looking Backward (Dover Thrift Editions),Edward Bellamy,2792,,,,,,,
9780192760319,Oxford Book Of Poetry For Children,Edward Blishen,2793,,,,,,,
9780439286039,Tangerine,Edward Bloor,2794,http://www.openisbn.com/cover/0439286034_72.jpg,,,,,,
9780413519504,Lear (Methuen Student Editions),Edward Bond,2795,,,,,,,
9780312280765,Education Of A Felon: A Memoir,Edward Bunker,2796,http://www.openisbn.com/cover/0312280769_72.jpg,,,,,,
9780913028674,Psyche And Substance: Essays On Homoeopathy In The Light Of Jungian Psychology,Edward C Whitmont,2797,http://www.openisbn.com/cover/0913028673_72.jpg,,,,,,
9780375709234,Observatory Mansions: A Novel,Edward Carey,2798,http://www.openisbn.com/cover/0375709231_72.jpg,,,,,,
9780310231615,What Ever Happened To Commitment,Edward Dayton,2799,http://www.openisbn.com/cover/0310231612_72.jpg,,,,,,
9780140137811,Opportunities: A Handbook Of Business Opportunity Search,Edward De Bono,2800,http://www.openisbn.com/cover/0140137815_72.jpg,,,,,,
9780140137798,Lateral Thinking,Edward De Bono,2800,http://www.openisbn.com/cover/0140137793_72.jpg,,,,,,
9780060007775,The Lies That Bind: A Novel,Edward DeAngelo,2801,http://www.openisbn.com/cover/006000777X_72.jpg,,,,,,
9781565049055,Tombs,Edward E Kramer,2802,,,,,,,
9780152020682,Half Magic,Edward Eager,2803,,,,,,,
9780962448201,One Hundred One Things To Do With Lutefisk,Edward Fischer,2804,http://www.openisbn.com/cover/0962448206_72.jpg,,,,,,
9780151003082,The Gashlycrumb Tinies,Edward Gorey,2805,http://www.openisbn.com/cover/0151003084_72.jpg,,,,,,
9780747541608,Gashlycrumb Tinies,Edward Gorey,2805,http://www.openisbn.com/cover/0747541604_72.jpg,,,,,,
9780151003136,The Doubtful Guest,Edward Gorey,2805,http://www.openisbn.com/cover/0151003130_72.jpg,,,,,,
9780812522365,The Marilyn Tapes: A Novel,Edward Gorman,2806,http://www.openisbn.com/cover/0812522362_72.jpg,,,,,,
9780785814078,Cat Crimes Through Time,Edward Gorman,2806,,,,,,,
9780451171641,Buried Secrets: A True Story Of Serial Murder,Edward Humes,2807,http://www.openisbn.com/cover/0451171640_72.jpg,,,,,,
9781556151040,Mathematics And The Imagination (Tempus),Edward Kasner,2808,,,,,,,
9780486280318,Nonsense Poems (Dover Children's Thrift Classics),Edward Lear,2809,,,,,,,
9780899198545,The Owl And The Pussy-Cat,Edward Lear,2809,,,,,,,
9781891480034,The Ushers,Edward Lee,2810,http://www.openisbn.com/cover/1891480030_72.jpg,,,,,,
9780821745687,Creekers,Edward Lee,2810,http://www.openisbn.com/cover/0821745689_72.jpg,,,,,,
9781889186412,Mother Bitchfight,Edward Lee,2810,,,,,,,
9781892950130,The Bighead : Author's Preferred Version,Edward Lee,2810,,,,,,,
9780843952032,Infernal Angel,Edward Lee,2810,http://www.openisbn.com/cover/0843952032_72.jpg,,,,,,
9781889186382,Portrait Of The Psychopath As A Young Woman,Edward Lee,2810,,,,,,,
9780553378214,Answers To Distraction,Edward M Hallowell,2811,,,,,,,
9780684801285,Driven To Distraction : Recognizing And Coping With Attention Deficit Disorder From Childhood Through Adulthood,Edward M Hallowell,2811,,,,,,,
9780521777520,Calendrical Calculations Millennium Edition,Edward M Reingold,2812,,,,,,,
9780393310474,The Diversity Of Life,Edward O Wilson,2813,http://www.openisbn.com/cover/0393310477_72.jpg,,,,,,
9780060557546,The Known World,Edward P Jones,2814,http://www.openisbn.com/cover/0060557540_72.jpg,,,,,,
9780609801888,The Politically Correct Guide To American History,Edward P Moser,2815,http://www.openisbn.com/cover/0609801880_72.jpg,,,,,,
9780471169178,Health Psychology: Biopsychosocial Interactions (3rd Edition),Edward P Sarafino,2816,http://www.openisbn.com/cover/047116917X_72.jpg,,,,,,
9780553233247,Hyperspace # 21,Edward Packard,2817,http://www.openisbn.com/cover/0553233246_72.jpg,,,,,,
9780553564013,The Reality Machine (Choose Your Own Adventure No. 142),Edward Packard,2817,http://www.openisbn.com/cover/0553564013_72.jpg,,,,,,
9780553560077,Dinosaur Island (Choose Your Own Adventure #138),Edward Packard,2817,http://www.openisbn.com/cover/0553560077_72.jpg,,,,,,
9780449002636,London: The Novel,Edward Rutherfurd,2818,http://www.openisbn.com/cover/0449002632_72.jpg,,,,,,
9780609603826,The Forest,Edward Rutherfurd,2818,http://www.openisbn.com/cover/0609603825_72.jpg,,,,,,
9780804102988,Sarum: The Novel Of England,Edward Rutherfurd,2818,http://www.openisbn.com/cover/0804102988_72.jpg,,,,,,
9783426618301,London. Roman,Edward Rutherfurd,2818,http://www.openisbn.com/cover/3426618303_72.jpg,,,,,,
9780345441782,The Forest,Edward Rutherfurd,2818,http://www.openisbn.com/cover/0345441788_72.jpg,,,,,,
9780804109727,Russka: The Novel Of Russia,Edward Rutherfurd,2818,http://www.openisbn.com/cover/0804109729_72.jpg,,,,,,
9780671532543,Bedside Manners: The Troubled History Of Doctors And Patients,Edward Shorter,2819,http://www.openisbn.com/cover/0671532545_72.jpg,,,,,,
9780770104276,Ariana,Edward Stewart,2820,http://www.openisbn.com/cover/0770104274_72.jpg,,,,,,
9780440216971,Mortal Grace,Edward Stewart,2820,http://www.openisbn.com/cover/0440216974_72.jpg,,,,,,
9780679761273,Representations Of The Intellectual: The 1993 Reith Lectures,Edward W Said,2821,http://www.openisbn.com/cover/0679761276_72.jpg,,,,,,
9780345356642,Emergency Doctor,Edward Ziegler,2822,http://www.openisbn.com/cover/0345356640_72.jpg,,,,,,
9780671523626,Medical Center Murders (A Whodunit Myster #2),Edwards,2823,http://www.openisbn.com/cover/0671523627_72.jpg,,,,,,
9780140280494,The Farming Of Bones,Edwidge Danticat,2824,http://www.openisbn.com/cover/0140280499_72.jpg,,,,,,
9780486272634,Flatland: A Romance Of Many Dimensions (Dover Thrift Editions),Edwin A Abbott,2825,http://www.openisbn.com/cover/048627263X_72.jpg,,,,,,
9780062732767,Flatland/Sphereland (Everyday Handbook),Edwin A Abbott,2825,http://www.openisbn.com/cover/0062732765_72.jpg,,,,,,
9781570624384,Flatland (Shambhala Pocket Classics),Edwin Abbott,2826,http://www.openisbn.com/cover/1570624380_72.jpg,,,,,,
9780892744428,Unique Woman,Edwin Cole,2827,http://www.openisbn.com/cover/0892744421_72.jpg,,,,,,
9780751522730,She's Leaving Home,Edwina Currie,2828,http://www.openisbn.com/cover/0751522732_72.jpg,,,,,,
9780751528497,The Ambassador,Edwina Currie,2828,http://www.openisbn.com/cover/0751528498_72.jpg,,,,,,
9780842317115,In Touch (Deluxe Gift Edition),Edythe Draper,2829,http://www.openisbn.com/cover/0842317112_72.jpg,,,,,,
9781561451012,Out To Pasture: But Not Over The Hill,Effie Leland Wilder,2830,,,,,,,
9782290307830,La Parfaite Lumiere,Eiji Yoshikawa,2831,http://www.openisbn.com/cover/2290307831_72.jpg,,,,,,
9780671729912,BUSHIDO CODE (MUSASHI 4) (Musashi Book IV),Eiji Yoshikawa,2831,http://www.openisbn.com/cover/0671729918_72.jpg,,,,,,
9783442352708,Der Himmel uber Dem Moor.,Eileen Campbell,2832,http://www.openisbn.com/cover/3442352703_72.jpg,,,,,,
9783426611456,Heimweg Nach Kilmoran,Eileen Campbell,2832,,,,,,,
9780899195131,OLIVE AND THE MAGIC HAT,Eileen Christelow,2833,,,,,,,
9780816704316,Home For A Dinosaur (Giant First Start Reader),Eileen Curran,2834,,,,,,,
9781560300021,Review Book For Clep General Social Science Examination,Eileen Curristine,2835,http://www.openisbn.com/cover/1560300027_72.jpg,,,,,,
9780061040559,A Man To Die For,Eileen Dreyer,2836,http://www.openisbn.com/cover/006104055X_72.jpg,,,,,,
9780446670333,Touched By Angels,Eileen Elias Freeman,2837,http://www.openisbn.com/cover/0446670332_72.jpg,,,,,,
9780312971373,Soap Opera,Eileen Fulton,2838,http://www.openisbn.com/cover/0312971370_72.jpg,,,,,,
9780451185273,Thorns Of Truth,Eileen Goudge,2839,http://www.openisbn.com/cover/0451185277_72.jpg,,,,,,
9780451210616,Wish Come True (Carson Springs Novel),Eileen Goudge,2839,http://www.openisbn.com/cover/0451210611_72.jpg,,,,,,
9780451162915,Garden Of Lies,Eileen Goudge,2839,http://www.openisbn.com/cover/0451162919_72.jpg,,,,,,
9780451202734,The Second Silence,Eileen Goudge,2839,http://www.openisbn.com/cover/0451202732_72.jpg,,,,,,
9780425033265,Bionic Woman : Extracurricular Activities,Eileen Lottman,2840,http://www.openisbn.com/cover/0425033260_72.jpg,,,,,,
9780380802906,Never Kiss A Duke,Eileen Putman,2841,http://www.openisbn.com/cover/0380802902_72.jpg,,,,,,
9780373764723,Expecting...And In Danger (Dynasties:The Connellys),Eileen Wilks,2842,http://www.openisbn.com/cover/0373764723_72.jpg,,,,,,
9780026329859,From The Earth: Chinese Vegetarian Cooking,Eileen Yin-Fei Lo,2843,http://www.openisbn.com/cover/0026329859_72.jpg,,,,,,
9780340188026,Across The Bitter Sea (Coronet Books),Eilis Dillon,2844,http://www.openisbn.com/cover/0340188022_72.jpg,,,,,,
9780781409759,Story Of Jesus,Eira Reeves,2845,http://www.openisbn.com/cover/0781409756_72.jpg,,,,,,
9780967024202,Angel On Board,EJ Thornton,2846,http://www.openisbn.com/cover/096702420X_72.jpg,,,,,,
9780446520874,My Sergei: A Love Story,Ekaterina Gordeeva,2847,,,,,,,
9780446605335,My Sergei: A Love Story,Ekaterina Gordeeva,2847,,,,,,,
9780843942729,Purity (Dangerous Virtues Series),Elaine Barbieri,2848,http://www.openisbn.com/cover/084394272X_72.jpg,,,,,,
9780821718391,Defiant Mistress,Elaine Barbieri,2848,http://www.openisbn.com/cover/0821718398_72.jpg,,,,,,
9780843946468,Hawk,Elaine Barbieri,2848,http://www.openisbn.com/cover/0843946466_72.jpg,,,,,,
9780441007745,Blood To Blood: The Dracula Story Continues,Elaine Bergstrom,2849,http://www.openisbn.com/cover/0441007740_72.jpg,,,,,,
9781551668420,Fifth Daughter,Elaine Coffman,2850,http://www.openisbn.com/cover/1551668424_72.jpg,,,,,,
9781551669465,The Italian,Elaine Coffman,2850,http://www.openisbn.com/cover/1551669463_72.jpg,,,,,,
9781551665962,Bride Of Black Douglas (Mira Historical Romance),Elaine Coffman,2850,http://www.openisbn.com/cover/1551665964_72.jpg,,,,,,
9780449150535,For All The Right Reasons,Elaine Coffman,2850,http://www.openisbn.com/cover/0449150534_72.jpg,,,,,,
9780449150542,Somewhere Along The Way: A Classic Novel In The Beloved Mackinnon Series,Elaine Coffman,2850,http://www.openisbn.com/cover/0449150542_72.jpg,,,,,,
9780380817849,Man At Work,Elaine Fox,2851,http://www.openisbn.com/cover/0380817845_72.jpg,,,,,,
9780060517212,If The Slipper Fits,Elaine Fox,2851,http://www.openisbn.com/cover/0060517212_72.jpg,,,,,,
9780373293131,Fulk The Reluctant (Harlequin Historical),Elaine Knighton,2852,http://www.openisbn.com/cover/0373293135_72.jpg,,,,,,
9780894716171,Baby Games: The Joyful Guide To Child's Play From Birth To Three Years,Elaine Martin,2853,http://www.openisbn.com/cover/0894716174_72.jpg,,,,,,
9780743479066,Dark Desire: A Vampire Novel,Elaine Moore,2854,http://www.openisbn.com/cover/0743479068_72.jpg,,,,,,
9780590372343,Trouble With Valentines,Elaine Moore,2854,http://www.openisbn.com/cover/0590372343_72.jpg,,,,,,
9780375703164,Beyond Belief: The Secret Gospel Of Thomas,Elaine Pagels,2855,http://www.openisbn.com/cover/0375703160_72.jpg,,,,,,
9780963557575,How To Hire A Nanny: A Complete Step By Step Guide For Parents,Elaine S Pelletier,2856,http://www.openisbn.com/cover/0963557572_72.jpg,,,,,,
9780860682851,Literature Of Their Own,Elaine Showalter,2857,http://www.openisbn.com/cover/0860682854_72.jpg,,,,,,
9780786862191,Living The Simple Life: A Guide To Scaling Down And Enjoying More,Elaine St James,2858,,,,,,,
9780786880003,Simplify Your Life: 100 Ways To Slow Down And Enjoy The Things That Really Matter,Elaine St James,2858,http://www.openisbn.com/cover/0786880007_72.jpg,,,,,,
9780451208552,Shop Till You Drop,Elaine Viets,2859,http://www.openisbn.com/cover/0451208552_72.jpg,,,,,,
9780440224457,The Pink Flamingo Murders,Elaine Viets,2859,http://www.openisbn.com/cover/0440224454_72.jpg,,,,,,
9781566091442,Photoshop 3 For Macintosh (Visual QuickStart Guide),Elaine Weinmann,2860,,,,,,,
9780688140717,Trapped In The Mirror: Adult Children Of Narcissists In Their Struggle For Self,Elan Golomb,2861,http://www.openisbn.com/cover/0688140718_72.jpg,,,,,,
9780385279147,Alfred Hitchcock's Fatal Attractions,Elana Lore,2862,http://www.openisbn.com/cover/0385279140_72.jpg,,,,,,
9780922705382,Quilt In A Day Sunbonnet Sue Visits Quilt In A Day,Eleanor Burns,2863,http://www.openisbn.com/cover/0922705380_72.jpg,,,,,,
9780440474654,Sadako And The 1000 Paper Cranes,Eleanor Coerr,2864,http://www.openisbn.com/cover/0440474655_72.jpg,,,,,,
9783442353866,Der Fluch Der Kaiserin,Eleanor Cooney,2865,,,,,,,
9783442350483,Die Eiserne Kaiserin,Eleanor Cooney,2865,,,,,,,
9780152024994,Ginger Pye,Eleanor Estes,2866,http://www.openisbn.com/cover/0152024999_72.jpg,,,,,,
9780152550868,The Moffat Museum,Eleanor Estes,2866,http://www.openisbn.com/cover/0152550860_72.jpg,,,,,,
9780899681061,Pollyanna,Eleanor H Porter,2867,http://www.openisbn.com/cover/0899681069_72.jpg,,,,,,
9780505515568,The Silverleaf Syndrome,Eleanor Robinson,2868,http://www.openisbn.com/cover/0505515563_72.jpg,,,,,,
9780451404275,Dead Time (Signet),Eleanor Taylor Bland,2869,http://www.openisbn.com/cover/0451404270_72.jpg,,,,,,
9780451182678,Gone Quiet,Eleanor Taylor Bland,2869,http://www.openisbn.com/cover/0451182677_72.jpg,,,,,,
9780156001120,Writers and Company,Eleanor Wachtel,2870,http://www.openisbn.com/cover/0156001128_72.jpg,,,,,,
9781862041318,"Palmistry: Pocket Prophecy (The ""Pocket Prophecy"" Series)",Element Books Ltd,2871,http://www.openisbn.com/cover/1862041318_72.jpg,,,,,,
9789681908249,La Piel Del Cielo (Spanish Edition),Elena Poniatowska,2872,http://www.openisbn.com/cover/9681908244_72.jpg,,,,,,
9780812881172,The Arrangement,Elia Kazan,2873,http://www.openisbn.com/cover/0812881176_72.jpg,,,,,,
9780553272536,Night,Elie Wiesel,2874,,,,,,,
9780805210286,All Rivers Run To The Sea: Memoirs,Elie Wiesel,2874,http://www.openisbn.com/cover/0805210288_72.jpg,,,,,,
9780671644079,Twilight,Elie Wiesel,2874,http://www.openisbn.com/cover/0671644076_72.jpg,,,,,,
9780066211480,Another Planet: A Year In The Life Of A Suburban High School,Elinor Burkett,2875,http://www.openisbn.com/cover/0066211484_72.jpg,,,,,,
9780375704857,The Inn At Lake Devine,Elinor Lipman,2876,http://www.openisbn.com/cover/037570485X_72.jpg,,,,,,
9780671686154,Then She Found Me,Elinor Lipman,2876,http://www.openisbn.com/cover/0671686151_72.jpg,,,,,,
9780679463139,The Pursuit Of Alice Thrift,Elinor Lipman,2876,http://www.openisbn.com/cover/0679463135_72.jpg,,,,,,
9780671015640,Isabel's Bed,Elinor Lipman,2876,http://www.openisbn.com/cover/0671015648_72.jpg,,,,,,
9780679456933,The Inn At Lake Devine: A Novel,Elinor Lipman,2876,http://www.openisbn.com/cover/0679456937_72.jpg,,,,,,
9780679456940,The Ladies' Man,Elinor Lipman,2876,http://www.openisbn.com/cover/0679456945_72.jpg,,,,,,
